0,1.000000000,0.000000000,300.000000000
1,0.983333333,0.125000000,300.000000000
2,0.966666667,0.246527778,300.000000000
3,0.950000000,0.364679784,300.000000000
4,0.933333333,0.479549790,300.000000000
5,0.916666667,0.591228962,300.000000000
6,0.900000000,0.699805936,300.000000000
7,0.883333333,0.805366882,300.000000000
8,0.866666667,0.907995580,300.000000000
9,0.850000000,1.007773480,300.000000000
10,0.850000000,0.979779772,0.000000000
11,0.850000000,0.952563668,0.000000000
12,0.850000000,0.926103566,0.000000000
13,0.850000000,0.900378467,0.000000000
14,0.850000000,0.875367954,0.000000000
15,0.850000000,0.851052177,0.000000000
16,0.850000000,0.827411839,0.000000000
17,0.850000000,0.804428177,0.000000000
18,0.850000000,0.782082950,0.000000000
19,0.850000000,0.760358423,0.000000000
20,0.854444444,0.705904023,-80.000000000
21,0.858888889,0.652962244,-80.000000000
22,0.863333333,0.601491071,-80.000000000
23,0.867777778,0.551449652,-80.000000000
24,0.872222222,0.502798273,-80.000000000
25,0.872222222,0.488831654,0.000000000
26,0.872222222,0.475252997,0.000000000
27,0.872222222,0.462051525,0.000000000
28,0.872222222,0.449216760,0.000000000
29,0.872222222,0.436738517,0.000000000
30,0.855555556,0.549606892,300.000000000
31,0.838888889,0.659340034,300.000000000
32,0.822222222,0.766025033,300.000000000
33,0.805555556,0.869746559,300.000000000
34,0.788888889,0.970586933,300.000000000
35,0.772222222,1.068626185,300.000000000
36,0.755555556,1.163942124,300.000000000
37,0.738888889,1.256610398,300.000000000
38,0.722222222,1.346704554,300.000000000
39,0.705555556,1.434296094,300.000000000
40,0.705555556,1.394454536,0.000000000
41,0.705555556,1.355719688,0.000000000
42,0.705555556,1.318060808,0.000000000
43,0.705555556,1.281448007,0.000000000
44,0.705555556,1.245852229,0.000000000
45,0.705555556,1.211245223,0.000000000
46,0.705555556,1.177599522,0.000000000
47,0.705555556,1.144888424,0.000000000
48,0.705555556,1.113085968,0.000000000
49,0.705555556,1.082166914,0.000000000
50,0.710000000,1.018773388,-80.000000000
51,0.714444444,0.957140794,-80.000000000
52,0.718888889,0.897220216,-80.000000000
53,0.723333333,0.838964099,-80.000000000
54,0.727777778,0.782326208,-80.000000000
55,0.727777778,0.760594924,0.000000000
56,0.727777778,0.739467287,0.000000000
57,0.727777778,0.718926529,0.000000000
58,0.727777778,0.698956348,0.000000000
59,0.727777778,0.679540894,0.000000000
60,0.711111111,0.785664758,300.000000000
61,0.694444444,0.888840737,300.000000000
62,0.677777778,0.989150716,300.000000000
63,0.661111111,1.086674308,300.000000000
64,0.644444444,1.181488910,300.000000000
65,0.627777778,1.273669774,300.000000000
66,0.611111111,1.363290058,300.000000000
67,0.594444444,1.450420890,300.000000000
68,0.577777778,1.535131420,300.000000000
69,0.561111111,1.617488881,300.000000000
70,0.561111111,1.572558634,0.000000000
71,0.561111111,1.528876450,0.000000000
72,0.561111111,1.486407660,0.000000000
73,0.561111111,1.445118558,0.000000000
74,0.561111111,1.404976376,0.000000000
75,0.561111111,1.365949254,0.000000000
76,0.561111111,1.328006219,0.000000000
77,0.561111111,1.291117158,0.000000000
78,0.561111111,1.255252792,0.000000000
79,0.561111111,1.220384659,0.000000000
80,0.565555556,1.153151752,-80.000000000
81,0.570000000,1.087786426,-80.000000000
82,0.574444444,1.024236803,-80.000000000
83,0.578888889,0.962452447,-80.000000000
84,0.583333333,0.902384323,-80.000000000
85,0.583333333,0.877318092,0.000000000
86,0.583333333,0.852948145,0.000000000
87,0.583333333,0.829255141,0.000000000
88,0.583333333,0.806220276,0.000000000
89,0.583333333,0.783825269,0.000000000
90,0.583333333,0.762052344,0.000000000
91,0.583333333,0.740884224,0.000000000
92,0.583333333,0.720304106,0.000000000
93,0.583333333,0.700295659,0.000000000
94,0.583333333,0.680843002,0.000000000
95,0.583333333,0.661930696,0.000000000
96,0.583333333,0.643543732,0.000000000
97,0.583333333,0.625667518,0.000000000
98,0.583333333,0.608287864,0.000000000
99,0.583333333,0.591390979,0.000000000
100,0.583333333,0.574963452,0.000000000
